FID,FACILITYID,NAME,ADDRESS,CITY,STATE,ZIP,ZIP4,TELEPHONE,TYPE,STATUS,POPULATION,COUNTY,COUNTYFIPS,COUNTRY,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,WEBSITE,SECURELVL,CAPACITY,SHAPE_Leng,GlobalID,CreationDate,Creator,EditDate,Editor,SHAPE_Length,SHAPE_Area
5704,10005348,JOPLIN YOUTH CENTER,19480 ROSE CANYON ROAD,TRABUCO CANYON,CA,92678,-999,(949) 635-2600,COUNTY,OPEN,-999,ORANGE,06059,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.ocgov.com/gov/probation/contact/institutions,2018/02/12 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,http://www.ocgov.com/gov/probation/contact/institutions,JUVENILE,64,0.0034538481783,{1DE13905-283F-4EFB-8CAE-B96B6DE16836},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,416.505658913541,7.25476421546e-07
5749,10005345,YOUTH GUIDANCE CENTER,3030 NORTH HESPERIAN WAY,SANTA ANA,CA,92706,-999,(714) 836-2700,COUNTY,OPEN,-999,ORANGE,06059,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.ocgov.com/gov/probation/contact/institutions,2018/02/12 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,http://www.ocgov.com/gov/probation/contact/institutions,JUVENILE,80,0.003631665933,{790A91CC-48F1-4471-9B6C-DB9F0293A4A3},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,438.368523756134,5.12926821375e-07
5755,10006706,SOUTH PLACER JAIL,11801 GO FOR BROKE ROAD,ROSEVILLE,CA,95678,-999,(916) 409-8100,COUNTY,OPEN,389,PLACER,06061,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.bscc.ca.gov/s_fsojailprofilesurvey.php,2018/02/12 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,https://www.placer.ca.gov/2483/South-Placer-Jail,NOT AVAILABLE,-999,0.0117612255439,{2065E6ED-9AFE-46E9-9F81-63C1F8B6264F},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,1518.46766002035,5.24049205727e-06
5757,10005269,PLUMAS COUNTY CORRECTIONAL FACILITY,50 ABERNATHY LANE,QUINCY,CA,95971,-999,(530) 283-6267,COUNTY,OPEN,51,PLUMAS,06063,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.bscc.ca.gov/s_fsojailprofilesurvey.php,2018/02/12 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,http://www.countyofplumas.com/index.aspx?NID=587,NOT AVAILABLE,-999,0.00315995827127,{A011D4F3-44E7-4B2E-9E19-89EC875D0C1D},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,388.393445875045,5.80645093835e-07
5758,10005344,SOUTHWEST JUVENILE HALL,30755-C AULD ROAD,MURRIETA,CA,92563,-999,(951) 600-6750,COUNTY,OPEN,-999,RIVERSIDE,06065,USA,922140,CORRECTIONAL INSTITUTIONS,http://rcprob.us/index.html,2018/02/12 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,https://probation.co.riverside.ca.us/contact/institutions.aspx,JUVENILE,99,0.00533046169576,{4084D0DD-0C04-46D2-91F5-7B4181BB92AC},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,658.359189997161,1.02960040843e-06
5759,10000862,RIVERSIDE COUNTY INDIO JAIL,46057 OASIS STREET,INDIO,CA,92201,-999,(760) 863-8252,COUNTY,OPEN,364,RIVERSIDE,06065,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.bscc.ca.gov/s_fsojailprofilesurvey.php,2018/02/12 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,http://www.riversidesheriff.org/corrections/,NOT AVAILABLE,-999,0.00489866359633,{B1927E0F-6B61-4258-B0AF-3954E79A62AA},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,588.671965736634,9.9624438359e-07
5760,10001536,ROBERT PRESLEY DETENTION CENTER,4000 ORANGE STREET,RIVERSIDE,CA,92501,-999,(951) 955-4500,COUNTY,OPEN,711,RIVERSIDE,06065,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.bscc.ca.gov/s_fsojailprofilesurvey.php,2018/02/12 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,http://www.riversidesheriff.org/corrections/,NOT AVAILABLE,-999,0.00229933686192,{A7C10415-8F7B-44C0-96FB-14F0666747DD},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,274.862066629438,3.30278941018e-07
5761,10000860,RIVERSIDE COUNTY JUVENILE HALL,3933 HARRISON STREET,RIVERSIDE,CA,92503,3523,(951) 358-4200,COUNTY,OPEN,-999,RIVERSIDE,06065,USA,922140,CORRECTIONAL INSTITUTIONS,https://probation.co.riverside.ca.us/contact/institutions.aspx,2016/02/15 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,https://probation.co.riverside.ca.us/contact/institutions.aspx,JUVENILE,187,0.00951505173629,{D790B1B1-CAC5-4855-895A-8B844A6849A2},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,1155.16436876661,4.23603541349e-06
5762,10000778,SACRAMENTO COUNTY MAIN JAIL,651 I STREET,SACRAMENTO,CA,95814,-999,(916) 874-6752,COUNTY,OPEN,1917,SACRAMENTO,06067,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.bscc.ca.gov/s_fsojailprofilesurvey.php,2018/02/12 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,https://www.sacsheriff.com/pages/organization/main_jail/mainjail.aspx,NOT AVAILABLE,-999,0.00314151935631,{2E0F2AC2-479D-49BA-B76A-A17B09BB6441},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,381.97315064488,5.38296173826e-07
5763,10000779,RIO COSUMNES CORRECTIONAL CENTER,12500 BRUCEVILLE ROAD,ELK GROVE,CA,95757,-999,(916) 874-1927,COUNTY,OPEN,1504,SACRAMENTO,06067,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.bscc.ca.gov/s_fsojailprofilesurvey.php,2018/02/12 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,https://www.sacsheriff.com/pages/organization/rccc/rccc.aspx,MEDIUM,-999,0.0182967781521,{A21CA488-220F-47A1-90FF-5C8BB5EAB254},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,2299.22107149003,2.15741822872e-05
5790,10006707,SACRAMENTO COUNTY YOUTH DETENTION FACILITY,9601 KIEFER BOULEVARD,SACRAMENTO,CA,95827,-999,(916) 875-6996,COUNTY,OPEN,-999,SACRAMENTO,06067,USA,922140,CORRECTIONAL INSTITUTIONS,https://saccoprobation.saccounty.net/Institutions/Pages/JuvenileHall.aspx,2018/02/12 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,https://saccoprobation.saccounty.net/Institutions/Pages/JuvenileHall.aspx,JUVENILE,-999,0.0153021302399,{E1178DFC-58F6-4093-ACD4-01988AB41119},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,1850.52234973907,5.01348334025e-06
5793,10006231,SAN BENITO COUNTY JUVENILE HALL,708 FLYNN ROAD,HOLLISTER,CA,95023,-999,(831) 636-4050,COUNTY,OPEN,-999,SAN BENITO,06069,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.cosb.us/county-departments/probation/juvenile-hall/,2018/02/12 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,https://www.cosb.us/county-departments/probation/juvenile-hall/,JUVENILE,124,0.00219574046205,{40EB00FD-C95A-49C1-8F15-FBF5385BE23B},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,272.201909654449,2.26264292501e-07
6392,10000899,HAWTHORNE CITY JAIL,12501 S HAWTHORNE BOULEVARD,HAWTHORNE,CA,90250,-999,(310) 349-2700,LOCAL,OPEN,-999,LOS ANGELES,06037,USA,922140,CORRECTIONAL INSTITUTIONS,https://hawthornepolice.com/,2018/05/16 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,https://hawthornepolice.com/,MINIMUM,-999,0.00215060585275,{B776A1E1-714B-4952-9893-D346B1F3925D},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,265.912799731838,2.87226127998e-07
6393,10000896,DOWNEY CITY JAIL,10911 BROOKSHIRE AVE,DOWNEY,CA,90241,-999,(562) 904-2371,LOCAL,OPEN,-999,LOS ANGELES,06037,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.geogroup.com/Locations,2018/05/16 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,https://www.geogroup.com/Locations,MINIMUM,33,0.00384301190847,{126B9C35-E157-42CE-AF95-EF5A647A85BD},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,466.885220628921,8.33414712183e-07
6398,10000906,MONTEBELLO CITY JAIL,1600 W BEVERLY BLVD,MONTEBELLO,CA,90640,-999,(323) 887-1230,LOCAL,OPEN,-999,LOS ANGELES,06037,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.geogroup.com/Locations,2018/05/16 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,https://www.geogroup.com/Locations,NOT AVAILABLE,35,0.00237101870623,{DD49AECD-154F-4729-B117-DBE512A20159},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,286.857158317213,2.85635265136e-07
6413,10000846,TAFT MODIFIED COMMUNITY CORRECTIONAL FACILITY,330 COMMERCE WAY,TAFT,CA,93238,-999,(661) 765-2840,LOCAL,OPEN,524,KERN,06029,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.cityoftaft.org/pView.aspx?id=5172&catID=562,2018/05/16 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,600,0.00509625661572,{599BD03E-6C96-41D7-A5F8-69AAD03138EC},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,633.591343283414,1.17053041833e-06
6418,10005304,FREMONT DETENTION FACILITY,1990 STEVENSON BOULEVARD,FREMONT,CA,94538,-999,(510) 790-6871,LOCAL,OPEN,-999,ALAMEDA,06001,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.fremontpolice.org/index.aspx?NID=360,2018/05/16 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,https://www.fremontpolice.org/index.aspx?NID=118,NOT AVAILABLE,96,0.00174508212493,{8EDBD5D7-699A-4FAF-B968-F8B3DA335E4A},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,214.846973023686,1.60940029945e-07
6426,10005365,VERNON CITY JAIL (HOLDING FACILITY),4305 SANTA FE AVENUE,VERNON,CA,90058,-999,(323) 587-5171,LOCAL,OPEN,-999,LOS ANGELES,06037,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.cityofvernon.org/departments/police-department,2018/05/16 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,http://www.cityofvernon.org/departments/police-department/338-vernon-jail-facility,NOT AVAILABLE,19,0.00377043019083,{CD229A27-41A3-44F7-BDC5-76FD8FE19C83},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,458.704610530818,3.26157369846e-07
6431,10005372,LAPD WILSHIRE AREA JAIL,4861 WEST VENICE BOULEVARD,LOS ANGELES,CA,90019,-999,(213) 473-0495,LOCAL,CLOSED,0,LOS ANGELES,06037,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.lapdonline.org/contact_us/content_basic_view/9672#11g,2016/02/15 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,-999,0.00295845565778,{E0C7AA38-48AD-45C2-9DBB-5BACB6DB8DE1},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,351.715148247496,4.36869390255e-07
6436,10005373,LAPD SOUTHWEST AREA JAIL,1546 WEST MARTIN LUTHER KING BOULEVARD,LOS ANGELES,CA,90062,-999,(213) 485-2615,LOCAL,CLOSED,0,LOS ANGELES,06037,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.lapdonline.org/contact_us/content_basic_view/9672#11g,2016/02/15 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,-999,0.00244930600013,{130967B2-00D7-4FB0-A9A6-3FE0A98397BC},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,291.132000006735,2.5270335723e-07
6478,10005374,LAPD DEVONSHIRE AREA JAIL,10250 ETIWANDA AVENUE,NORTHRIDGE,CA,91325,-999,(818) 832-0969,LOCAL,CLOSED,0,LOS ANGELES,06037,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.lapdonline.org/contact_us/content_basic_view/9672#11g,2016/02/15 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,-999,0.00182007199999,{6DB88D7A-8E5E-4AF5-8975-69CB7A65A0D6},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,224.580599997193,1.92557898558e-07
6508,10000845,SHAFTER MODIFIED COMMUNITY CORRECTIONAL FACILITY,1150 EAST ASH AVENUE,SHAFTER,CA,93263,-999,(661) 746-8900,LOCAL,OPEN,-999,KERN,06029,USA,922140,CORRECTIONAL INSTITUTIONS,http://shafter.com/27/City-Departments,2018/05/16 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,https://www.cdcr.ca.gov/facility-locator/ccf-visiting-shafter/,NOT AVAILABLE,640,0.00596237706494,{133DA7D0-33DC-46E4-A494-267FD9122729},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,730.22908556055,2.06407113979e-06
6509,10006901,HARBOR AREA JAIL,2175 S JOHN S GIBSON BLVD,SAN PEDRO,CA,90731,-999,(310) 726-7999,LOCAL,CLOSED,0,LOS ANGELES,06037,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.lapdonline.org/contact_us/content_basic_view/9672#11g,2018/05/16 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,-999,0.00312865554164,{1C21FF97-5A99-4D00-BF11-2F14C8C1C50A},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,382.530258997224,3.50580710551e-07
6523,10000843,DELANO MODIFIED COMMUNITY CORRECTIONAL FACILITY,2727 WEST INDUSTRY ROAD,DELANO,CA,93215,-999,(661) 721-3270,LOCAL,OPEN,-999,KERN,06029,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.cityofdelano.org/590/Services,2018/05/16 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,https://www.cityofdelano.org/Directory.aspx?did=13,MEDIUM,578,0.00569444560201,{1557F6E7-5C41-47B7-92C0-99765A41A6A5},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,682.939223747793,1.48092502551e-06
6530,10006482,ANAHEIM DETENTION FACILITY,425 S HARBOR BLVD,ANAHEIM,CA,92805,-999,(714) 765-1988,LOCAL,OPEN,-999,ORANGE,06059,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.anaheim.net/241/Services,2018/05/16 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,https://www.anaheim.net/253/Jail,NOT AVAILABLE,120,0.00412744699658,{87F8E2BC-EB8E-43E2-A965-1773F35C3FC2},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,499.423544917569,7.97948941195e-07
6552,10006902,HUNTINGTON BEACH CITY JAIL,2000 MAIN STREET,HUNTINGTON BEACH,CA,92648,-999,(714) 536-5691,LOCAL,OPEN,-999,ORANGE,06059,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.huntingtonbeachca.gov/government/departments/pd/divisions/investigation/investigation.cfm,2018/05/16 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,https://www.huntingtonbeachca.gov/government/departments/PD/divisions/investigation/jail.cfm,NOT AVAILABLE,68,0.00317472162977,{5BAE9B2E-6F01-4D88-8413-AA529328F089},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,402.440251388878,4.36278555394e-07
6568,10006903,ONTARIO CITY JAIL,2500 SOUTH ARCHIBALD AVENUE,ONTARIO,CA,91761,-999,(909) 395-2001,LOCAL,OPEN,-999,SAN BERNARDINO,06071,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.geogroup.com/Locations,2018/05/16 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,https://www.geogroup.com/Locations,NOT AVAILABLE,40,0.00519715458024,{DE54D745-7388-473F-A216-CF06C1FB199B},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,640.073506017162,1.62553460962e-06
6597,10006904,HAYWARD DETENTION FACILITY,300 W WINTON AVE,HAYWARD,CA,94544,-999,(510) 293-7043,LOCAL,OPEN,-999,ALAMEDA,06001,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.hayward-ca.gov/police-department/public-services,2018/05/16 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,30,0.00232330475498,{FB6E6D89-B7E0-4E7A-B620-F8DAF6432421},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,285.11696850773,3.16247166778e-07
6619,10005302,GLENN E DYER DETENTION FACILITY,550 6TH STREET,OAKLAND,CA,94607,-999,(510) 268-7777,COUNTY,CLOSED,437,ALAMEDA,06001,USA,922140,CORRECTIONAL INSTITUTIONS,"https://www.sfchronicle.com/crime/article/Sheriff-to-close-Downtown-Oakland-jail-in-13799314.php, http://www.bscc.ca.gov/s_fsojailprofilesurvey.php, https://www.alamedacountysheriff.org/jails_info.php",2018/02/08 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,https://www.alamedacountysheriff.org/jails_info.php,NOT AVAILABLE,834,0.00181811679055,{952F710A-ADDF-4F33-A221-E5BD27E9FE08},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,228.906043517621,1.94620117183e-07
6621,10006905,PASADENA JAIL,207 N GARFIELD AVENUE,PASADENA,CA,91101,-999,(626) 744-4616,LOCAL,OPEN,-999,LOS ANGELES,06037,USA,922140,CORRECTIONAL INSTITUTIONS,https://ww5.cityofpasadena.net/police/about/divisions-and-sections/strategic-services/,2018/05/16 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,https://www.cityofpasadena.net/police/divisions-and-sections/strategic-services/#jail-information,NOT AVAILABLE,-999,0.00219906212127,{C30034E8-8286-4A92-A153-4EFC32675FCE},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,267.532114192427,2.78607869326e-07
6623,10006494,FULLERTON CITY JAIL,237 W COMMONWEALTH,FULLERTON,CA,92832,-999,(714) 738-6579,LOCAL,OPEN,-999,ORANGE,06059,USA,922140,CORRECTIONAL INSTITUTIONS,https://fullertonpd.org/howdoi/default.asp,2018/05/16 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,https://fullertonpd.org/howdoi/jail/contact.asp,NOT AVAILABLE,-999,0.00302306793616,{5AE0E70D-0690-4B47-A17A-27DECD4D000E},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,365.259455841355,4.804307897e-07
6636,10006493,EL MONTE JAIL,11333 VALLEY BOULEVARD,EL MONTE,CA,91731,-999,(626) 580-2113,LOCAL,OPEN,-999,LOS ANGELES,06037,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.ci.el-monte.ca.us/211/Administrative-Services,2018/05/16 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,-999,0.00322855986266,{B3D20242-2AA0-41A9-9B17-F4D840B93E6B},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,391.649789101478,3.78689906529e-07
6644,10005271,BUTTE COUNTY JAIL,5 GILLICK WAY,OROVILLE,CA,95965,-999,(530) 538-7471,COUNTY,OPEN,586,BUTTE,06007,USA,922140,CORRECTIONAL INSTITUTIONS,"http://www.bscc.ca.gov/s_fsojailprofilesurvey.php, http://www.buttecounty.net/sheriffcoroner/Home.aspx",2018/02/08 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,http://www.buttecounty.net/sheriffcoroner/jailinfo,NOT AVAILABLE,614,0.00556221515718,{8286669A-59B5-44DD-A689-4CDE2B6CE01D},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,684.997598161343,1.10312593008e-06
6646,10005296,AMADOR COUNTY JAIL,700 COURT STREET,JACKSON,CA,95642,-999,(209) 223-6522,COUNTY,OPEN,53,AMADOR,06005,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.amadorgov.org/government/sheriff-coroner/corrections-division,2018/02/08 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,https://www.amadorsheriff.org/corrections-div/amador-jail,NOT AVAILABLE,76,0.00246911622134,{C779CD09-77DE-45BA-9407-D5E0CF6E2332},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,300.178447991806,3.60800747555e-07
6647,10005298,CALAVERAS COUNTY JAIL,1045 JEFF TUTTLE DR,SAN ANDREAS,CA,95249,-999,(209) 754-6499,COUNTY,OPEN,91,CALAVERAS,06009,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.bscc.ca.gov/s_fsojailprofilesurvey.php,2018/02/08 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,https://sheriff.calaverasgov.us/Detention-Facility/Mailing-Inmates,MAXIMUM,-999,0.00468831311166,{C33D703B-C236-4C65-AB4F-529A8F574D61},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,572.143783033282,9.41533188789e-07
6648,10006698,CAMP WILMONT SWEENEY,2600 FAIRMONT DR,SAN LEANDRO,CA,94578,-999,(510) 670-7669,COUNTY,OPEN,-999,ALAMEDA,06001,USA,922140,CORRECTIONAL INSTITUTIONS,"http://www.acgov.org/probation/ji.htm, https://www.acoe.org/Page/175",2018/02/08 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,http://www.acgov.org/probation/ji.htm,JUVENILE,50,0.00577310356797,{43A8702C-97B9-4618-9B91-501629BE4771},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,717.501587450621,1.36089322973e-06
6649,10005286,COLUSA COUNTY JAIL,929 BRIDGE STREET,COLUSA,CA,95932,-999,(530) 458-0205,COUNTY,OPEN,80,COLUSA,06011,USA,922140,CORRECTIONAL INSTITUTIONS,"http://www.bscc.ca.gov/s_fsojailprofilesurvey.php, https://www.countyofcolusa.org/index.aspx?NID=156",2018/02/08 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,https://countyofcolusa.org/index.aspx?NID=158,NOT AVAILABLE,92,0.00261770767993,{F95BF197-FAE1-4D6C-A7E1-0623E540CA31},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,328.847039826532,2.67194237704e-07
6650,10006906,BERKELEY JAIL FACILITY,2100 MARTIN LUTHER KING JR WAY,BERKELEY,CA,94704,-999,(510) 981-5766,LOCAL,OPEN,-999,ALAMEDA,06001,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.cityofberkeley.info/DepartmentHome.aspx?id=10182,2018/05/16 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,https://www.cityofberkeley.info/Police/Home/Jail_Facility.aspx,NOT AVAILABLE,20,0.00216112495812,{B93B1EDE-BE6D-4E2A-BDE0-AA0EEE822099},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,272.095416224715,2.37661347676e-07
6651,10002326,MARTINEZ DETENTION FACILITY,1000 WARD STREET,MARTINEZ,CA,94553,-999,(925) 335-4600,COUNTY,OPEN,683,CONTRA COSTA,06013,USA,922140,CORRECTIONAL INSTITUTIONS,"http://www.bscc.ca.gov/s_fsojailprofilesurvey.php, http://www.furtherthework.com/CoCo_Jail_Needs_Assessment.pdf",2018/02/08 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,http://www.cocosheriff.org/bureaus/custody_services/martinez_detention.htm,MAXIMUM,695,0.00474857167369,{BC4CC875-693D-4732-9B1E-C24DF832E626},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,582.139914741485,8.24276421636e-07
6652,10002325,WEST COUNTY DETENTION FACILITY,5555 GIANT HIGHWAY,RICHMOND,CA,94806,-999,(510) 262-4200,COUNTY,OPEN,775,CONTRA COSTA,06013,USA,922140,CORRECTIONAL INSTITUTIONS,"http://www.bscc.ca.gov/s_fsojailprofilesurvey.php, http://www.cocosheriff.org/bureaus/custody_services/default.htm",2018/02/08 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,http://www.cocosheriff.org/bureaus/custody_services/default.htm,MEDIUM,1096,0.012283654895,{FB0BF3D9-BB5B-4EDF-ADF6-51C64F085FDF},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,1503.7792091116,9.27248962986e-06
6653,10002324,MARSH CREEK DETENTION FACILITY,12000 MARSH CREEK ROAD,CLAYTON,CA,94517,-999,(925) 646-5700,COUNTY,OPEN,65,CONTRA COSTA,06013,USA,922140,CORRECTIONAL INSTITUTIONS,"http://www.bscc.ca.gov/s_fsojailprofilesurvey.php, http://www.cocosheriff.org/bureaus/custody_services/default.htm",2018/02/08 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,http://www.cocosheriff.org/bureaus/custody_services/marsh_creek.htm,MINIMUM,188,0.0105702063732,{4463E222-CB65-4DE1-A4E6-4B34D923E478},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,1347.5691439255,2.8272142444e-06
